allocation_id,target_type,target_id,item,lexeme_id,sense_id,source_record_id,object_class,sense_status,expected_receptive,expected_productive,formulaic_expectation,grammar_pcic_section,grammar_category,grammar_kind,mwu_object_class,mwu_subtype,first_introduction_island,module_id,module_name,island_name,global_island_order,allocation_authority,allocation_basis,allocation_reason,source_assertion_ids,regional_policy,v1_41_planning_budget,v1_42_actual_count_for_target_type,story_blueprint_status,notes,v1_42_first_introduction_island,first_introduction_story,local_reuse_story,near_transfer_story,distant_or_terminal_story,recycle_route_class,v1_43_first_introduction_story,v1_43_local_reuse_story,v1_43_near_transfer_story,v1_43_distant_or_terminal_story,v1_44_sequence_audit_status
SEQ-A1-000740,SENSE,SENSE-A1-000554,televisión,LEX-A1-000545,SENSE-A1-000554,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000873,,19,13,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S2,A1-M07-I03-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000741,SENSE,SENSE-A1-000586,ver,LEX-A1-000577,SENSE-A1-000586,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000907;SA-A1-000908,,19,13,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S1,A1-M07-I03-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000742,GRAMMAR_UNIT,GRAM-A1-156,Infinitivo en función de OD con verbos de actividad mental/volición tipo querer,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,15.1.1,Subordinación sustantiva,infinitivo,,,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,1,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S3,A1-M07-I03-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000743,MWU_SOURCE_UNIT,12B1-MWU-0046,ir a un concierto,,,12B1-MWU-0046,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,7,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S2,A1-M07-I03-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000744,MWU_SOURCE_UNIT,12B1-MWU-0047,ir a un museo,,,12B1-MWU-0047,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,7,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S1,A1-M06-I03-S3,A1-M06-I04-S1,A1-M07-I03-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000745,MWU_SOURCE_UNIT,12B1-MWU-0049,ir a una discoteca,,,12B1-MWU-0049,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,7,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S3,A1-M07-I03-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000746,MWU_SOURCE_UNIT,12B1-MWU-0050,ir al cine,,,12B1-MWU-0050,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,7,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S2,A1-M07-I03-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000747,MWU_SOURCE_UNIT,12B1-MWU-0051,ir al circo,,,12B1-MWU-0051,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,7,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S1,A1-M07-I03-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000748,MWU_SOURCE_UNIT,12B1-MWU-0052,ir al parque,,,12B1-MWU-0052,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,7,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S1,A1-M06-I03-S3,A1-M06-I04-S3,A1-M07-I03-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S1,A1-M06-I03-S2,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000749,MWU_SOURCE_UNIT,12B1-MWU-0053,ir al teatro,,,12B1-MWU-0053,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M06-I03,M06,"Ocio, gustos y vida social",¿Quieres venir?,23,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,8,7,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I03,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S2,A1-M07-I03-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I03-S2,A1-M06-I03-S3,A1-M06-I04-S2,A1-M07-I03-S3,PASS
SEQ-A1-000750,SENSE,SENSE-A1-000037,amigo,LEX-A1-000037,SENSE-A1-000037,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000257,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S1,A1-M07-I04-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000751,SENSE,SENSE-A1-000197,discoteca,LEX-A1-000193,SENSE-A1-000197,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000454,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S1,A1-M06-I04-S3,A1-M07-I01-S3,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000752,SENSE,SENSE-A1-000246,exposición,LEX-A1-000242,SENSE-A1-000246,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000510,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000753,SENSE,SENSE-A1-000256,felicidades,LEX-A1-000252,SENSE-A1-000256,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000520,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S1,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000754,SENSE,SENSE-A1-000258,fiesta,LEX-A1-000254,SENSE-A1-000258,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000523,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S3,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000755,SENSE,SENSE-A1-000313,ir,LEX-A1-000307,SENSE-A1-000313,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000590;SA-A1-000591,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S1,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000756,SENSE,SENSE-A1-000387,museo,LEX-A1-000380,SENSE-A1-000387,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000674,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S1,A1-M07-I04-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000757,SENSE,SENSE-A1-000408,novio,LEX-A1-000401,SENSE-A1-000408,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000700,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S3,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000758,SENSE,SENSE-A1-000434,pareja,LEX-A1-000426,SENSE-A1-000434,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000732,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000759,SENSE,SENSE-A1-000486,querer,LEX-A1-000477,SENSE-A1-000486,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000793,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S1,A1-M06-I04-S3,A1-M07-I01-S1,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000760,SENSE,SENSE-A1-000499,revista,LEX-A1-000490,SENSE-A1-000499,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000810,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S3,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000761,SENSE,SENSE-A1-000584,venir,LEX-A1-000575,SENSE-A1-000584,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000905,,20,12,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000762,GRAMMAR_UNIT,GRAM-A1-075,Nosotros inclusivo vs. no inclusivo como interpretación referencial,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,7.1.1,Pronombre sujeto,referencia,,,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,1,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S1,A1-M06-I04-S3,A1-M07-I01-S1,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000763,MWU_SOURCE_UNIT,12B1-MWU-0191,¿y tú?,,,12B1-MWU-0191,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,YES,,,,FORMULA,RESPONSE_FORMULA,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,7,2,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
SEQ-A1-000764,MWU_SOURCE_UNIT,12B1-MWU-0204,"sí, sí",,,12B1-MWU-0204,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,YES,,,,FORMULA,RESPONSE_FORMULA,A1-M06-I04,M06,"Ocio, gustos y vida social",Fiestas y momentos sociales,24,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,7,2,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M06-I04,A1-M06-I04-S2,A1-M06-I04-S3,A1-M07-I01-S3,A1-M07-I04-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M06-I04-S1,A1-M06-I04-S2,A1-M07-I01-S2,A1-M07-I04-S3,PASS
